polarity,date,user,text
5,Tue Jun 16 08:34:54 PDT 2009,abhutchison,@caseyreinert I didn't realize you had a shop!  Really cute stuff.  
5,Tue Jun 16 08:34:55 PDT 2009,kateharrison,@grnweddingshoes thank so much!! 
5,Tue Jun 16 08:34:55 PDT 2009,kimberlyramos,you know what guys... dont charge him for the crime i guess... hahaha love the jb cd 
5,Tue Jun 16 08:34:55 PDT 2009,carlotorniai,As reported by @jedwhite there are definitely more PCs than Macs I noted that the majority of people with PC are using mouse  #semtech2009
5,Tue Jun 16 08:34:56 PDT 2009,fatandsassyy,"; Busy day  with jarred, then band practice. [rip dustin white.]"
5,Tue Jun 16 08:34:56 PDT 2009,sarasmile13,"@gone2dmb I just blocked a horny/hottie. so Gross, honest to God there are some serious pigs out there. No offense to ur cutie Stacy.  Lol"
5,Tue Jun 16 08:34:56 PDT 2009,idrake76,@cherub_rock123 ehh....it's a day. 
5,Tue Jun 16 08:34:56 PDT 2009,JanetEatWorld1,Haha yess making maria get a twitter 
5,Tue Jun 16 08:34:56 PDT 2009,maeubhminor,woooo elliot minor in 8 days!!! and i got my EM hoodie today!!! i'm tired and sick so it was a good....&quot;cheer myself up  &quot; thing 
5,Tue Jun 16 08:34:58 PDT 2009,friskygeek,"@SanctumInc right-click, Repost. "
5,Tue Jun 16 08:36:37 PDT 2009,starxlr8,"@mrschicken why yes, yes I am "
5,Tue Jun 16 08:36:37 PDT 2009,ameliorator,@maximumswearing yes  But a great mind escape!
5,Tue Jun 16 08:36:38 PDT 2009,jordanpaige,It has been storming all day . . . I love it  . Coming home tomorrow . Time to pack
5,Tue Jun 16 08:36:38 PDT 2009,johnynek,"@logangator We'll figure something out.  I just have to be to MCO by 4am Thu.   So, either I bug you at 1am at your house, or see you Wed."
5,Tue Jun 16 08:36:38 PDT 2009,mlvlatina,@asimkovsky thanks for the info 
5,Tue Jun 16 08:36:39 PDT 2009,bigenya,@gschan @malditamd @daydreamerping @ragdollgonewild @tarayqueen @manilenya Thank you  I owe you my sanity tonight.
5,Tue Jun 16 08:36:39 PDT 2009,jwillie,"#commtell09 Patty Perkins, VP Desktop Video Manager of Wachovia is up next- I understand many #SharePoint opps are  happening there "
5,Tue Jun 16 08:36:39 PDT 2009,handriani,to be with you 
5,Tue Jun 16 08:36:39 PDT 2009,colbows,@GreenBaby_UK please follow so i can DM for the giveaway! 
5,Tue Jun 16 08:36:39 PDT 2009,taliabatalia,"@v2black oh okay, well I did know the first band you mentioned by name, but other than that  don't know what they sound like "
5,Tue Jun 16 08:36:39 PDT 2009,JohnThornton,@BenABaker Probably a player signing.  Maybe one of the rookies.  I can see it from my office 
5,Tue Jun 16 08:36:40 PDT 2009,dancingcutie545,I am planning with friends to go to the mall! Hope we can do it. &lt;3 
5,Tue Jun 16 08:36:40 PDT 2009,saraeden,@lilkup it's a relief. Conflict exhausts me 
5,Tue Jun 16 08:36:40 PDT 2009,Lilddd,@YouLuvMe sure............. bighead 
5,Tue Jun 16 08:36:40 PDT 2009,ODonnell1888,twitter virginity broken 
5,Tue Jun 16 08:36:40 PDT 2009,kileyjean,job interview...here we go. 
5,Tue Jun 16 08:36:41 PDT 2009,white_thief,Back on the job with some coffee thanks to @chimolschimols 
5,Tue Jun 16 08:36:41 PDT 2009,HildeM_EN,@Piewacket1 good   sometimes a shot attention span could be good tho ;P  don't you agree   letting bright light flow over pie and self
5,Tue Jun 16 08:36:41 PDT 2009,siierra86,new tatoo  love you megggiiiee
5,Tue Jun 16 08:36:41 PDT 2009,velzz,guilty pleasure - yikes  i wish i could afford this shiz http://tinyurl.com/kqztg5
5,Tue Jun 16 08:36:42 PDT 2009,slimgoodies,@hillsmarket Sweet.  Thanks for posting that.  And for letting us know 
5,Tue Jun 16 08:36:42 PDT 2009,james_bertram,"@tonyhawk Yess! Good choice of laptop there, typing on a replica myself "
5,Tue Jun 16 08:36:42 PDT 2009,kat_ap,lol. i just realized my room has a color theme. green is definitely growing in on me. go green! hahaha. i still love purple though! 
5,Tue Jun 16 08:36:42 PDT 2009,JadoreConcierge,"Good morning Chicago, I love this city! "
5,Tue Jun 16 08:36:42 PDT 2009,crside,@dfinchalicious  It ends up like that when good and bad collide 
5,Tue Jun 16 08:36:42 PDT 2009,topowell,"@ost8doc no, I am photographing them!! "
5,Tue Jun 16 08:36:43 PDT 2009,Multicoloured,@NickkkJonasss I like Poison Ivy the best 
5,Tue Jun 16 08:36:43 PDT 2009,ExBP_Buddhist,"@David_Wylie  You could have been born as an Emporer Penguin. Minus 200, carrying your kids on your feet. no food, water...Quit whining "
5,Tue Jun 16 08:36:43 PDT 2009,sfgiantsgirl,@extrabaggs on @KNBR right now!! Yay!! I LOVE reading his blog  I wish I knew what he looked like so I could say hi to him at the park lol
5,Tue Jun 16 08:36:43 PDT 2009,beyoncatweets,"Srsly now, I'm heading to my bed now. Goodnight Twitterverse! "
5,Tue Jun 16 08:36:43 PDT 2009,DinahLady,10.40 start and 12.30 finish tomorrow! yesssss. &lt;3 college  x
5,Tue Jun 16 08:36:44 PDT 2009,annamadeleine,@alexandervelky that's polite version - i only heard &quot;look much better on my bedroom floor&quot; how nice that you would hang it up for her 
5,Tue Jun 16 08:36:43 PDT 2009,dojaclik,@spindeezy for now on ur Queen Spindeezy 
5,Tue Jun 16 08:36:44 PDT 2009,brownbeansprout,"@DrWestGRACE yet, why can't I feel sorry for you?  LOL.  Seriously tho, safe travels "
5,Tue Jun 16 08:36:44 PDT 2009,rach_gal,"new to the twitta, someone help. "
5,Tue Jun 16 08:36:44 PDT 2009,Bellaleyla,"@Sky_1995 sorryyy. i gotta go now, my mom want to go to this computer. i'll talk to u some other time "
5,Tue Jun 16 08:36:44 PDT 2009,bdottie,What a pretty day  &quot;Just smile&quot;
5,Tue Jun 16 08:36:44 PDT 2009,josephranseth,Good morning everyone! I hope you take some time to be outside &amp; soak in the beautiful morning before starting work. 
5,Tue Jun 16 08:36:44 PDT 2009,_Jackielynn_,"just woke up, might watch a chick flick later. lol "
5,Tue Jun 16 08:36:44 PDT 2009,islandchic,@minglebar thanks for checking on it 
5,Tue Jun 16 08:36:45 PDT 2009,mellieweena,"@mkvlln Mr president, your tweets get cut off, i cant read everything. send it in an email? thanks love. "
5,Tue Jun 16 08:36:46 PDT 2009,diegoBraganca,@CatyFairy revolta follower hj? 
5,Tue Jun 16 08:36:46 PDT 2009,ericDJ,@borededup no job actually.  but there have been plenty of odd jobs to get me by so far. i'll be your screen cleaning intern. 
5,Tue Jun 16 08:36:46 PDT 2009,omgitsafox,@Common_Pigeon You're quite welcome. 
5,Tue Jun 16 08:36:46 PDT 2009,ACMCLEMORE,What has happened to the world...I'm actually doing chores and nobody told me to do them!!!  so proud! Lol
5,Tue Jun 16 08:36:46 PDT 2009,fosking,want FREE Apple products? iPhone 3G S macbook pro air iPod touch nano imac? click here! http://apple.freebiejeebies.co.uk/45615 
5,Tue Jun 16 08:36:46 PDT 2009,jenniehager,"sick, sick, sick today, but still fingers crossed for eBay job! Send good thoughts "
5,Tue Jun 16 08:36:46 PDT 2009,YessicaCarcamo,Getting ready to go out   I have to go to mac to buy brushes
5,Tue Jun 16 08:36:47 PDT 2009,afarley08,loves visitors so if you are goin to the Aerosmith concert you should hit me up!! 
5,Tue Jun 16 08:36:47 PDT 2009,Jay_Cousins,"Nice out, but If I am going to leave here at 6am for a hike, I probably should at some point, pack for tomorrow! "
5,Tue Jun 16 08:36:47 PDT 2009,laughingstars,@WillaRyan At least trees are being spared. 
5,Tue Jun 16 08:36:47 PDT 2009,mattownsyoface,i'm following 69 people. ;D how many people are YOU following? 
5,Tue Jun 16 08:36:48 PDT 2009,CintiaXimena,taking a twit break...a lil blown about my boss...but i still have a job!  God is good
5,Tue Jun 16 08:36:48 PDT 2009,JuicyLA,http://twitpic.com/7joyo - this is how i feel today  Just a little imagery for everyone! lol
5,Tue Jun 16 08:36:49 PDT 2009,Laurendaly,"has a day long date with God today, no phones allowed.  the world can rage tomorrow; but today, i am safe."
5,Tue Jun 16 08:36:49 PDT 2009,appliedlesson,"@ritasummerstar that too.  Apparently, they are out there - but in hiding I suspect  "
5,Tue Jun 16 08:36:49 PDT 2009,angelxwarrior,"@kazzc22 no probs kazz hun,i think theres a new one going on now celebrity twitterer or summat? lol dunno?i just voted misha anyways "
5,Tue Jun 16 08:36:49 PDT 2009,PonteStudios,@AlanHChin Thanks Alan! I need all the fundraising support I can get for my documentary - plus the shirts are cool too 
5,Tue Jun 16 08:36:49 PDT 2009,JDenouden,@NLPride08 that's a perfectly reasonable time of day for me 
5,Tue Jun 16 08:36:50 PDT 2009,matilou,@6FuzzyFeet  hi ! thanks for the follow 
5,Tue Jun 16 08:36:50 PDT 2009,juiceboxkiller,Going to tampa saturday 
5,Tue Jun 16 08:36:50 PDT 2009,BlckPorcelain,I've watched spongebob now I'm going 2 find a gr8 coffee spot! This didn't even feel like a public holiday 
5,Tue Jun 16 08:36:50 PDT 2009,kevinmyriad,I'm gonna go take a shower and turn in the last paper i have to deal with 
5,Tue Jun 16 08:36:51 PDT 2009,Shizzy_,@heich_dee Hahaha. Cannot luh. I'll feel bad coz he's got to work. So we talk when we can. Guess thats enough  hahaha
5,Tue Jun 16 08:36:51 PDT 2009,vickeya2009,@obatron Try your Google Calendar. It's got tasks now. 
5,Tue Jun 16 08:36:51 PDT 2009,nirvannah,@carahsollins Good Morning Lady 
5,Tue Jun 16 08:36:51 PDT 2009,AnnieR,"@ddribin Saw that &amp; approved, re: bike. After years of being exceedingly bike UNfriendly, we are a' changin'! "
5,Tue Jun 16 08:36:51 PDT 2009,marialugo,"If you're lucky enough to be different from everybody else, dont change "
5,Tue Jun 16 08:36:51 PDT 2009,UrBaN_eLySsE,@FoSho174 LMAO @ capture the flag..bless their lil playing hearts  and i bet it is hott as heck..ain't it always
5,Tue Jun 16 08:36:51 PDT 2009,eruntalo,"@cineMATTic happy birthday, sir "
5,Tue Jun 16 08:36:52 PDT 2009,heidioftheopera,I haz a big piece of carrot cake to take home! 
5,Tue Jun 16 08:36:52 PDT 2009,MichiTheReal,@ashleytisdale hih good morning  in austria its 17:36 hihi
5,Tue Jun 16 08:36:52 PDT 2009,Madril,@BrunoFigueiredo @ppinheiro76 @pedrocs Top Gear returns on Sunday btw 
5,Tue Jun 16 08:36:52 PDT 2009,FerroGate,@netscribe Thanks for considering Issuu 
5,Tue Jun 16 08:36:52 PDT 2009,josie_barnes,@Bruno108 I would like some please! 
5,Tue Jun 16 08:36:53 PDT 2009,lilmisssnarky,@aplusk ya got something against Baseball?? 
5,Tue Jun 16 08:36:53 PDT 2009,shellyboo27,No more drives. =D license in a moth 
5,Tue Jun 16 08:36:53 PDT 2009,KortneyLane,"First day off in over a week... Thought i'd sleep in 4 once, but NO! my body wouldn't let me sleep past 8am  ugh!"
5,Tue Jun 16 08:36:53 PDT 2009,tarahunt913,"Relaxin till workout time with Mama this afternoon. Goal- to run a 5k by end of summer in memory of Greg. I think I can, I think I can. "
5,Tue Jun 16 08:36:54 PDT 2009,BeckandHersey,http://twitpic.com/7joyw - bring on summer 
5,Tue Jun 16 08:36:54 PDT 2009,RaniJoy,busy day at work!  So happy the Burkharts are in Houston!  I can't wait to see their beautiful home! 
5,Tue Jun 16 08:36:55 PDT 2009,LordVanir,@LadyVanir LOL no you didn't break it. 
5,Tue Jun 16 08:36:55 PDT 2009,Tarod,Then  we head out again Denmark here we come 
5,Tue Jun 16 08:36:55 PDT 2009,twilhelmsen,@kbgerth Well it's still Tuesday so no worries   I've made my TWD on Tuesday more times than I can tell you!
5,Tue Jun 16 08:36:55 PDT 2009,krazikiddx09,Getting ready to have a picnic in the park w/ muh partner in crime and bestie! Oh! Press ctrl+t and then ctrl+f on itunes for a surprise! 
5,Tue Jun 16 08:36:56 PDT 2009,Anomarm,I see the light at the end of the tunnel!  It's so bright   Woo fricken hoo!
5,Tue Jun 16 08:36:56 PDT 2009,chloooebartz,"going to south streeeet with kate, hopefully my mom gets me the ring i wantt! "
5,Tue Jun 16 08:36:56 PDT 2009,Arr0wsmith,"@Jihav actually my other PSN ID is GUNSnSPEEDO O_o and oh, your welcome "
5,Tue Jun 16 08:36:57 PDT 2009,scottkoegler,@PaulMiller Do that! I appreciate the calories I'll be missing 
5,Tue Jun 16 08:36:57 PDT 2009,LianeGentrySkye,@SouthMainMuse Perfectly normal.  Thinking someday technology and social networks will all be hardwired to our brains.
5,Tue Jun 16 08:36:57 PDT 2009,Lena_Bjorna,@BizReviewer thanks so much for that acknowledgement...what is your name? 
5,Tue Jun 16 08:36:57 PDT 2009,bertseow,@ahamachi @eggirock drinking water trick totally worked guys... Didn't cry once 
5,Tue Jun 16 08:36:57 PDT 2009,JenAvila,@unworthysaint Are you having fun? 
5,Tue Jun 16 08:36:57 PDT 2009,helloKATRINA,Beach then universal studios! Yeeeeeeman! 
5,Tue Jun 16 08:36:58 PDT 2009,anant25121986,"#haveyouever been alone at night, thought you heard footsteps behind and no one's there?? Fear of the Dark by Iron Maiden "
5,Tue Jun 16 08:38:37 PDT 2009,marshymiffy,Loved the USA hockey team 
5,Tue Jun 16 08:38:37 PDT 2009,johnwelshphd,"@cris1015 My goal on stocks like $MTXX is to help, if just one person avoided this stock on my post, would make the keystrokes worth it.  "
5,Tue Jun 16 08:38:38 PDT 2009,RockComplacency,@wolfpack40 That's what I'm thinking! Knock her out of the water... very satisfying...  
5,Tue Jun 16 08:38:38 PDT 2009,xxiolla1,@Jchawes yeah what about remotes for your car ? I couldn't find mine and didn't know how I was gonna get in my car.with your keys dumbass 
5,Tue Jun 16 08:38:38 PDT 2009,Ten_Tenths,"Post your Le Mans 2009 pics: .. I didn't really shoot much, it's a bit like Silverstone isn't it?  But here ar.. http://tinyurl.com/nju67t"
5,Tue Jun 16 08:38:38 PDT 2009,say_my_name_too,@say_my_name TRAITOR!!!! love you 
5,Tue Jun 16 08:38:38 PDT 2009,CaraIsaac,"@SarahG8s lol i wasnt on about the burns lol i was on about sumone  i know just seen. goin off twitter now gonna talk to sophie,talk later"
5,Tue Jun 16 08:38:39 PDT 2009,Gregor_Boyd,been playing big surf island and i've unlocked 5 trophies already hah 
5,Tue Jun 16 08:38:39 PDT 2009,themunny,@gabespears morning 
5,Tue Jun 16 08:38:39 PDT 2009,xDevikax,I really dont get why Jaylor split . Oh well her and Lucas Till suit !  x
5,Tue Jun 16 08:38:39 PDT 2009,drjan,my cluster is back and I'm a happy man 
5,Tue Jun 16 08:38:39 PDT 2009,itsjustsuzieq,is excited for the day 
5,Tue Jun 16 08:38:40 PDT 2009,spiderylue,Oh my god. Cookie dough frijj. I just spaffed in my pants  so much joy for Â£1.05.
5,Tue Jun 16 08:38:40 PDT 2009,happykatie,"@ShannonGilliam good luck!!  what an exciting day   this is when the REAL fun begins, you're going to love being a mommy   xo"
5,Tue Jun 16 08:38:40 PDT 2009,ohwhoa_svea,got our yearbooks in school  gonna try and get everyone to sing them... wish me luck
5,Tue Jun 16 08:38:41 PDT 2009,BeBo_Evilbunny,@PJA4ever Back.. 
5,Tue Jun 16 08:38:41 PDT 2009,herreramarisa,@drummeroy nice new name  how you holding up?
5,Tue Jun 16 08:38:41 PDT 2009,MzGr33n4ppL3,Hello good morning!  i wanna do something today.
5,Tue Jun 16 08:38:41 PDT 2009,rockchick_30,@30STMWithJared love your tattoo! 
5,Tue Jun 16 08:38:41 PDT 2009,Belga777,MTO bom esse empire of sports...o futebol eh um pouco dificil pq usa o mouse mas eh bem divertido e online 
5,Tue Jun 16 08:38:42 PDT 2009,arikabu,@planetchuckie haha! i wonder why i made her my pic... hmm.. will change it soon 
5,Tue Jun 16 08:38:42 PDT 2009,bendotorg,Largest/fastest hotspot in U.S.A. is located in Atlanta. Suck it people outside the ATL  JK...no idea how to use it! http://bit.ly/eDjz7
5,Tue Jun 16 08:38:42 PDT 2009,followtweety,I just switched back to Opera (using the moi skin). It's really fast &amp; stable to work with - I'm loving it  http://www.opera.com/download/
5,Tue Jun 16 08:38:42 PDT 2009,misscaroline16,scrubbed into surgery today 
5,Tue Jun 16 08:38:43 PDT 2009,Kromm,"Bloody knackered! And still got two hours to go. Still, last shift tomorrow then a whole week off "
5,Tue Jun 16 08:38:43 PDT 2009,izzybizzy113,@McflyEngland haha yeah  but of course i love McFly more  lol
5,Tue Jun 16 08:38:43 PDT 2009,helenblenkinsop,**** yeah!! I got the local Clinical Psychologist job!! 
5,Tue Jun 16 08:38:43 PDT 2009,Marianne_P,wants the @Jonasbrothers album 
5,Tue Jun 16 08:38:44 PDT 2009,taylorbeckett,Wow 8:40 am is pretty early for me to wake up. Lol. 
5,Tue Jun 16 08:38:44 PDT 2009,MandyStocker,dropping molly off getting ice cream with Aaron I want him to meet Manda  spending the night with Meredith and Lauren I missed them dearly
5,Tue Jun 16 08:38:45 PDT 2009,tkosofsky,@mom2jwo Woo hoo!!!! Keep working hard my dear!! 
5,Tue Jun 16 08:38:45 PDT 2009,wonder_nat,@AndrewDearling *yawns* 
5,Tue Jun 16 08:38:45 PDT 2009,emma_b_xox,Had an injection today. Not fun  the rrst of the school day has been good. Tonight i am going dancing yey 
5,Tue Jun 16 08:38:45 PDT 2009,walkinlooove,ahhh yay! found my missing sunglasses while cleaning my office!! so happy. 
5,Tue Jun 16 08:38:45 PDT 2009,Bloodl3tt3r,Lmao @seizuresalad that was cute and awesome  hahahahahahahahahahahahahaha!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! â« http://blip.fm/~8bmo7
5,Tue Jun 16 08:38:45 PDT 2009,tly23452,Processing another credit application!  More hours to bill! 
5,Tue Jun 16 08:38:45 PDT 2009,Essence05,"@ohsosweettreats Omg, I loveeeee frosted flakes with bananas on top. I didn't know anybody else knew about that... "
5,Tue Jun 16 08:38:46 PDT 2009,Emm94,Is back from getting the new jonas brothers cd!!!  on to my iPod it goes!!
5,Tue Jun 16 08:38:46 PDT 2009,eratyptin,"@siahoney I am good thanks!    How is #Eric, I haven't heard anything in awhile, have u visited him recently?  I hope he is feeling better"
5,Tue Jun 16 08:38:46 PDT 2009,LarryEisner,"@varin I'm praying for you!!!  Hang in there, and trust your docs.  They know what's best, even if they don't act nicely. "
5,Tue Jun 16 08:38:47 PDT 2009,ajenne,OMG!!!!!!!!!! My dad will be having surgery today  Please keep him in your prayers 
5,Tue Jun 16 08:38:47 PDT 2009,jaycemiguel,"@MsKCJones Yeah it's very irritating, right? But with God on your side, you cant fail. "
5,Tue Jun 16 08:38:47 PDT 2009,sarasmile13,@gone2dmb agreed!  Soulful eyes.  
5,Tue Jun 16 08:38:47 PDT 2009,martybaltiero,is now a dsc student.  http://twitpic.com/7jp4d
5,Tue Jun 16 08:38:47 PDT 2009,lindsaycherry,@cate45_1999 I love all the pics!! 
5,Tue Jun 16 08:38:48 PDT 2009,eyesandwings,@ShanButterfly a star bowl (she loves stars) filled with dark chocolate. there's also a card. 
5,Tue Jun 16 08:38:49 PDT 2009,kcnitt,"oh yes, and btw, 8.00 "
5,Tue Jun 16 08:38:49 PDT 2009,Sirley,@chriscuzzy someone wanted a &quot;Cuzzy&quot; memorabilia 
5,Tue Jun 16 08:38:46 PDT 2009,nrgins,"@CharlotteSpeaks So, wasn't that funny re. the doggie?.... "
5,Tue Jun 16 08:38:49 PDT 2009,jamie_ox,doing another piece of media homework is that all i get now :/ milkshake diet starts today woop woop 
5,Tue Jun 16 08:38:50 PDT 2009,xSandraaaaaa,finding out what this is. 
5,Tue Jun 16 08:38:50 PDT 2009,andir00,"OMG how good is ben and jerrys cookie dough icecream...come one really well goood lol, justwaitin to have a BBQ hope its stays like this "
5,Tue Jun 16 08:38:51 PDT 2009,stephyway,oooo haha just waking up and ready to eat a delicious breakfast and prepared to go in the afternoon to watch a movie 
5,Tue Jun 16 08:38:51 PDT 2009,IsabellesTravel,#Traveltuesday @GuyNGirlTravels Because their tweets are hilarious LOL and they're great travelers 
5,Tue Jun 16 08:38:51 PDT 2009,ChelseaLately_,any ideaZ on what to get dad for father's day ? No socks tho 
5,Tue Jun 16 08:38:51 PDT 2009,charitojoy,God works mysteriously!i learn that if u think of the world wonderfully you will receive more &amp; get what u ask for 
5,Tue Jun 16 08:38:51 PDT 2009,twisted4ddub,@_CrC_ mornin.. I'm enjoying a beautiful morning here in Phoenix. not too bad out yet 
5,Tue Jun 16 08:38:51 PDT 2009,tattoodancer35,Woke up feeling rested and refreshed today! It's about time 
5,Tue Jun 16 08:38:51 PDT 2009,Pixgremlin,@naijagal You just HAD to throw that in. Tell her that I say thanks for the eye contact at her Brixton gig. managed to get a shot! 
5,Tue Jun 16 08:38:51 PDT 2009,craiglparker,@siovene lol I don't blame you it's not the safest thing in the world 
5,Tue Jun 16 08:38:51 PDT 2009,WParenthetical,"@ashinynewcoin yeah, that'd be the one  sorry to be repetitive!"
5,Tue Jun 16 08:38:52 PDT 2009,FrayBaby,@pokapolas love the donut and the toadstool.  
5,Tue Jun 16 08:38:52 PDT 2009,ogreenthumb,@crgrs359 Skip the aquarium and check out these fish   A lot cheaper lol http://bit.ly/2lQbBv
5,Tue Jun 16 08:38:52 PDT 2009,dacyj,@GroleauNET Yeah I'm being an ass today 
5,Tue Jun 16 08:38:52 PDT 2009,stephmartinez,@OHTristaN it's sunoudy 
5,Tue Jun 16 08:38:53 PDT 2009,heartcures,@kbonded Newsflash: It worked 
5,Tue Jun 16 08:38:53 PDT 2009,milliontwits,"@stum450n Hi. Thanks for the follow. Nice website... check your carriage returns though, the bottom of 'Website &amp; brand identity' is out "
5,Tue Jun 16 08:38:53 PDT 2009,lexi234,got home an hour ago ate lunch watched some tv and now i listening to kelly clarkson no exam tomorrow yay!!!!!!!  3 down 4 to go
5,Tue Jun 16 08:38:54 PDT 2009,paligurl93,checking my mail 
5,Tue Jun 16 08:38:54 PDT 2009,victoriaquinnxo,done la examen! easy peasy  so proud of myself!!
5,Tue Jun 16 08:38:54 PDT 2009,bobzipp,@davepell you're the undisputed authority on the topic.  goog recognizes!  
5,Tue Jun 16 08:38:54 PDT 2009,adbillingsley,Thanks @eastwestchic &amp; @wangyip Thanks! That was just what I was looking for 
5,Tue Jun 16 08:38:54 PDT 2009,gekkko,"@marttn thanks Martin. not the most imaginative interface, but it'll do for now "
5,Tue Jun 16 08:38:54 PDT 2009,millerslab,@MikeJonesPhoto Congrats Mike  Way to go!
5,Tue Jun 16 08:38:55 PDT 2009,luckygeorgeblog,http://twitpic.com/7jp4n - OMG! Office Space... I wanna steal it. 
5,Tue Jun 16 08:38:55 PDT 2009,Kristah_Diggs,"@yrclndstnlvr ahaha nooo you were just away from everyone else! i had to see Kara, she'd die. and yess we aree, ill see you saturday "
5,Tue Jun 16 08:38:55 PDT 2009,CoachChic,"@BizCoachDeb  Hey, I'm baack! And, thanks so much for all those kind notes while I was gone. They made me smile at times when I needed it!"
5,Tue Jun 16 08:38:55 PDT 2009,serianna,"@mattycus Yeah, my conscience would be clear in that case. "
5,Tue Jun 16 08:38:55 PDT 2009,TeamUKskyvixen,@MayorDorisWolfe Thats my girl - dishing out the &quot;advice&quot; 
5,Tue Jun 16 08:38:55 PDT 2009,LaurenMoo10,@shebbs123 i second that 
5,Tue Jun 16 08:38:57 PDT 2009,angel_sammy04,In the garden 
5,Tue Jun 16 08:38:56 PDT 2009,puchal_ek,@myheartandmind jo jen by nemuselo zrovna tÃ© holce ael co nic 
5,Tue Jun 16 08:38:57 PDT 2009,youtubelatest,Another Commenting Contest! [;: Yay!!!  http://tinyurl.com/m6j2an
5,Tue Jun 16 08:38:57 PDT 2009,Mandi_Davenport,"@thrillmesoon i figured out how to see my tweets and facebook status updates, and i was set  the groups seemed like a pain to set up..."
5,Tue Jun 16 08:38:57 PDT 2009,xoAurixo,"@oxhot theri tomorrow, drinking coffee, talking about our most important and favourite issue! YOU know what I mean "
5,Tue Jun 16 08:38:57 PDT 2009,RobFoxKerr,"You heard it here first -- We're having a girl. Hope it has my looks and Wendy's brains. (Kidding, babe). "
5,Tue Jun 16 08:38:58 PDT 2009,LISKFEST,"if ur the lead singer in a band, beware falling prey to LSD &quot;Lead Singer Disease&quot; http://tinyurl.com/n65xjt  #music #haveyouever?"
5,Tue Jun 16 08:38:58 PDT 2009,marhgil,@tarayqueen too much ads on my blog. 
5,Tue Jun 16 08:38:58 PDT 2009,cathriiin,@La_r_a NEVEER  I think that you both will get on well with each other...
5,Tue Jun 16 08:38:59 PDT 2009,tellman,@Roy_Everitt ha- good job. that's right - we gotta throw that #bigrun tag EVERYWHERE! I wanna get it trending before I start 
5,Tue Jun 16 08:38:59 PDT 2009,jazzstixx,@Ms_Hip_Hop im glad ur doing well 
5,Tue Jun 16 08:38:59 PDT 2009,razzberry5594,WOOOOO! Xbox is back 
5,Tue Jun 16 08:38:59 PDT 2009,AgustinaP,@rmedina @LaTati Mmmm  That sounds absolutely perfect... but my schedule is full. I won't have time to lay in bed until Sunday. Ugh!!
5,Tue Jun 16 08:39:00 PDT 2009,sdancingsteph,ReCoVeRiNg FrOm ThE lOnG wEeKeNd 
5,Tue Jun 16 08:39:00 PDT 2009,ChloeAmisha,@SCOOBY_GRITBOYS 
5,Tue Jun 16 08:39:00 PDT 2009,EvolveTom,"@Cliff_Forster Yeah, that does work better than just waiting for it  In the end I just wonder if I have time to keep up a good blog."
5,Tue Jun 16 08:40:49 PDT 2009,AmandaMarie1028,Just woke up. Having no school is the best feeling ever 
5,Tue Jun 16 08:40:49 PDT 2009,TheWDBoards,TheWDB.com - Very cool to hear old Walt interviews!  â« http://blip.fm/~8bmta
5,Tue Jun 16 08:40:49 PDT 2009,bpbabe,Are you ready for your MoJo Makeover? Ask me for details 
5,Tue Jun 16 08:40:49 PDT 2009,tinydiamondz,Happy 38th Birthday to my boo of alll time!!! Tupac Amaru Shakur 
5,Tue Jun 16 08:40:50 PDT 2009,RyanTrevMorris,happy #charitytuesday @theNSPCC @SparksCharity @SpeakingUpH4H 
